session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,time_stamp,seconds_on_page,subsession_pk,auto_submitted
2,1,qtizgb6d,1,csr_2_vcm,WaitPage1,1495346305,3,12,False
2,1,qtizgb6d,2,csr_2_vcm,Instructions,1495346307,2,12,False
2,1,qtizgb6d,3,csr_2_vcm,WaitPage,1495346310,3,12,False
2,1,qtizgb6d,4,csr_2_vcm,SelectInvestment,1495346317,7,12,False
2,1,qtizgb6d,5,csr_2_vcm,WaitPage2,1495346319,2,12,False
2,1,qtizgb6d,6,csr_2_vcm,SelectInvestment_Review,1495346320,1,12,False
2,1,qtizgb6d,7,csr_2_vcm,ShuffleWaitPage,1495346322,2,12,False
2,1,qtizgb6d,12,csr_2_vcm,WaitPage,1495346323,1,13,False
2,2,nb7pmw8g,1,csr_2_vcm,WaitPage1,1495346305,2,12,False
2,2,nb7pmw8g,2,csr_2_vcm,Instructions,1495346308,3,12,False
2,2,nb7pmw8g,3,csr_2_vcm,WaitPage,1495346310,2,12,False
2,2,nb7pmw8g,4,csr_2_vcm,SelectInvestment,1495346317,7,12,False
2,2,nb7pmw8g,5,csr_2_vcm,WaitPage2,1495346319,2,12,False
2,2,nb7pmw8g,6,csr_2_vcm,SelectInvestment_Review,1495346321,2,12,False
2,2,nb7pmw8g,7,csr_2_vcm,ShuffleWaitPage,1495346322,1,12,False
2,2,nb7pmw8g,12,csr_2_vcm,WaitPage,1495346323,1,13,False
2,3,up4u2pnh,1,csr_2_vcm,WaitPage1,1495346305,1,12,False
2,3,up4u2pnh,2,csr_2_vcm,Instructions,1495346309,4,12,False
2,3,up4u2pnh,3,csr_2_vcm,WaitPage,1495346310,1,12,False
2,3,up4u2pnh,4,csr_2_vcm,SelectInvestment,1495346318,8,12,False
2,3,up4u2pnh,5,csr_2_vcm,WaitPage2,1495346319,1,12,False
2,3,up4u2pnh,6,csr_2_vcm,SelectInvestment_Review,1495346321,2,12,False
2,3,up4u2pnh,7,csr_2_vcm,ShuffleWaitPage,1495346322,1,12,False
2,3,up4u2pnh,12,csr_2_vcm,WaitPage,1495346323,1,13,False
2,4,rpxzhq50,1,csr_2_vcm,WaitPage1,1495346304,0,12,False
2,4,rpxzhq50,2,csr_2_vcm,Instructions,1495346309,5,12,False
2,4,rpxzhq50,3,csr_2_vcm,WaitPage,1495346309,0,12,False
2,4,rpxzhq50,4,csr_2_vcm,SelectInvestment,1495346318,9,12,False
2,4,rpxzhq50,5,csr_2_vcm,WaitPage2,1495346318,0,12,False
2,4,rpxzhq50,6,csr_2_vcm,SelectInvestment_Review,1495346322,4,12,False
2,4,rpxzhq50,7,csr_2_vcm,ShuffleWaitPage,1495346322,0,12,False
2,4,rpxzhq50,12,csr_2_vcm,WaitPage,1495346323,1,13,False
3,1,r0jay8hc,1,csr_0_realeffort,Instructions1,1495347038,207,127,True
3,1,r0jay8hc,10,csr_0_realeffort,TranscribeTask,1495347044,6,129,False
3,1,r0jay8hc,14,csr_0_realeffort,TranscribeTask,1495347048,4,130,False
3,1,r0jay8hc,18,csr_0_realeffort,TranscribeTask,1495347052,4,131,False
3,1,r0jay8hc,22,csr_0_realeffort,TranscribeTask,1495347061,9,132,False
3,1,r0jay8hc,26,csr_0_realeffort,TranscribeTask,1495347065,4,133,False
3,1,r0jay8hc,30,csr_0_realeffort,TranscribeTask,1495347068,3,134,False
3,1,r0jay8hc,34,csr_0_realeffort,TranscribeTask,1495347072,4,135,False
3,1,r0jay8hc,38,csr_0_realeffort,TranscribeTask,1495347076,4,136,False
3,1,r0jay8hc,42,csr_0_realeffort,TranscribeTask,1495347079,3,137,False
3,1,r0jay8hc,46,csr_0_realeffort,TranscribeTask,1495347083,4,138,False
3,1,r0jay8hc,50,csr_0_realeffort,TranscribeTask,1495347089,6,139,False
3,1,r0jay8hc,54,csr_0_realeffort,TranscribeTask,1495347092,3,140,False
3,1,r0jay8hc,58,csr_0_realeffort,TranscribeTask,1495347098,6,141,False
3,1,r0jay8hc,62,csr_0_realeffort,TranscribeTask,1495347103,5,142,False
3,1,r0jay8hc,66,csr_0_realeffort,TranscribeTask,1495347106,3,143,False
3,1,r0jay8hc,70,csr_0_realeffort,TranscribeTask,1495347113,7,144,False
3,1,r0jay8hc,74,csr_0_realeffort,TranscribeTask,1495347117,4,145,False
3,1,r0jay8hc,78,csr_0_realeffort,TranscribeTask,1495347120,3,146,False
3,1,r0jay8hc,82,csr_0_realeffort,TranscribeTask,1495347124,4,147,False
3,1,r0jay8hc,86,csr_0_realeffort,TranscribeTask,1495347128,4,148,False
3,1,r0jay8hc,90,csr_0_realeffort,TranscribeTask,1495347132,4,149,False
3,1,r0jay8hc,94,csr_0_realeffort,TranscribeTask,1495347137,5,150,False
3,1,r0jay8hc,98,csr_0_realeffort,TranscribeTask,1495347141,4,151,False
3,1,r0jay8hc,102,csr_0_realeffort,TranscribeTask,1495347144,3,152,False
3,1,r0jay8hc,106,csr_0_realeffort,TranscribeTask,1495347148,4,153,False
3,1,r0jay8hc,110,csr_0_realeffort,TranscribeTask,1495347152,4,154,False
3,1,r0jay8hc,114,csr_0_realeffort,TranscribeTask,1495347155,3,155,False
3,1,r0jay8hc,118,csr_0_realeffort,TranscribeTask,1495347158,3,156,False
3,1,r0jay8hc,399,csr_0_realeffort,ResultsWaitPage,1495347174,16,226,False
3,1,r0jay8hc,404,csr_0_realeffort,TaskResults,1495347229,55,227,False
3,1,r0jay8hc,505,csr_1_quiz,Instructions,1495347560,331,6,True
3,1,r0jay8hc,506,csr_1_quiz,quiz,1495347576,16,6,False
3,1,r0jay8hc,507,csr_1_quiz,quiz_sol,1495347580,4,6,False
3,1,r0jay8hc,510,csr_1_quiz,quiz,1495347609,29,7,False
3,1,r0jay8hc,511,csr_1_quiz,quiz_sol,1495347611,2,7,False
3,1,r0jay8hc,514,csr_1_quiz,quiz,1495347823,212,8,False
3,1,r0jay8hc,515,csr_1_quiz,quiz_sol,1495347837,14,8,False
3,1,r0jay8hc,518,csr_1_quiz,quiz,1495347875,38,9,False
3,1,r0jay8hc,519,csr_1_quiz,quiz_sol,1495347876,1,9,False
3,1,r0jay8hc,522,csr_1_quiz,quiz,1495347916,40,10,False
3,1,r0jay8hc,523,csr_1_quiz,quiz_sol,1495347918,2,10,False
3,1,r0jay8hc,524,csr_1_quiz,WaitPage,1495347918,0,10,False
3,1,r0jay8hc,525,csr_2_vcm,WaitPage1,1495347918,0,23,False
3,1,r0jay8hc,526,csr_2_vcm,Instructions,1495347922,4,23,False
3,1,r0jay8hc,527,csr_2_vcm,WaitPage,1495347925,3,23,False
3,1,r0jay8hc,528,csr_2_vcm,SelectInvestment,1495348006,81,23,False
3,1,r0jay8hc,529,csr_2_vcm,WaitPage2,1495348006,0,23,False
3,1,r0jay8hc,530,csr_2_vcm,SelectInvestment_Review,1495348055,49,23,False
3,1,r0jay8hc,531,csr_2_vcm,ShuffleWaitPage,1495348278,223,23,False
3,1,r0jay8hc,536,csr_2_vcm,WaitPage,1495348279,1,24,False
3,1,r0jay8hc,537,csr_2_vcm,SelectInvestment,1495348296,17,24,False
3,1,r0jay8hc,538,csr_2_vcm,WaitPage2,1495348306,10,24,False
3,1,r0jay8hc,539,csr_2_vcm,SelectInvestment_Review,1495348365,59,24,False
3,1,r0jay8hc,540,csr_2_vcm,ShuffleWaitPage,1495348365,0,24,False
3,1,r0jay8hc,545,csr_2_vcm,WaitPage,1495348367,2,25,False
3,1,r0jay8hc,546,csr_2_vcm,SelectInvestment,1495348377,10,25,False
3,1,r0jay8hc,547,csr_2_vcm,WaitPage2,1495348400,23,25,False
3,1,r0jay8hc,548,csr_2_vcm,SelectInvestment_Review,1495348438,38,25,False
3,1,r0jay8hc,549,csr_2_vcm,ShuffleWaitPage,1495348439,1,25,False
3,1,r0jay8hc,554,csr_2_vcm,WaitPage,1495348440,1,26,False
3,1,r0jay8hc,555,csr_2_vcm,SelectInvestment,1495348447,7,26,False
3,1,r0jay8hc,556,csr_2_vcm,WaitPage2,1495348450,3,26,False
3,1,r0jay8hc,557,csr_2_vcm,SelectInvestment_Review,1495348458,8,26,False
3,1,r0jay8hc,558,csr_2_vcm,ShuffleWaitPage,1495348504,46,26,False
3,1,r0jay8hc,563,csr_2_vcm,WaitPage,1495348505,1,27,False
3,1,r0jay8hc,564,csr_2_vcm,SelectInvestment,1495348514,9,27,False
3,1,r0jay8hc,565,csr_2_vcm,WaitPage2,1495348519,5,27,False
3,1,r0jay8hc,566,csr_2_vcm,SelectInvestment_Review,1495348533,14,27,False
3,1,r0jay8hc,567,csr_2_vcm,ShuffleWaitPage,1495348537,4,27,False
3,1,r0jay8hc,572,csr_2_vcm,WaitPage,1495348538,1,28,False
3,1,r0jay8hc,573,csr_2_vcm,SelectInvestment,1495348550,12,28,False
3,1,r0jay8hc,574,csr_2_vcm,WaitPage2,1495348550,0,28,False
3,1,r0jay8hc,575,csr_2_vcm,SelectInvestment_Review,1495348563,13,28,False
3,1,r0jay8hc,576,csr_2_vcm,ShuffleWaitPage,1495348581,18,28,False
3,1,r0jay8hc,581,csr_2_vcm,WaitPage,1495348584,3,29,False
3,1,r0jay8hc,582,csr_2_vcm,SelectInvestment,1495348597,13,29,False
3,1,r0jay8hc,583,csr_2_vcm,WaitPage2,1495348597,0,29,False
3,1,r0jay8hc,584,csr_2_vcm,SelectInvestment_Review,1495348633,36,29,False
3,1,r0jay8hc,585,csr_2_vcm,ShuffleWaitPage,1495348654,21,29,False
3,1,r0jay8hc,590,csr_2_vcm,WaitPage,1495348716,62,30,False
3,1,r0jay8hc,591,csr_2_vcm,SelectInvestment,1495348727,11,30,False
3,1,r0jay8hc,592,csr_2_vcm,WaitPage2,1495348729,2,30,False
3,1,r0jay8hc,593,csr_2_vcm,SelectInvestment_Review,1495348734,5,30,False
3,1,r0jay8hc,594,csr_2_vcm,ShuffleWaitPage,1495348739,5,30,False
3,1,r0jay8hc,599,csr_2_vcm,WaitPage,1495348740,1,31,False
3,1,r0jay8hc,600,csr_2_vcm,SelectInvestment,1495348748,8,31,False
3,1,r0jay8hc,601,csr_2_vcm,WaitPage2,1495348749,1,31,False
3,1,r0jay8hc,602,csr_2_vcm,SelectInvestment_Review,1495348757,8,31,False
3,1,r0jay8hc,603,csr_2_vcm,ShuffleWaitPage,1495348794,37,31,False
3,1,r0jay8hc,608,csr_2_vcm,WaitPage,1495348795,1,32,False
3,1,r0jay8hc,609,csr_2_vcm,SelectInvestment,1495348810,15,32,False
3,1,r0jay8hc,610,csr_2_vcm,WaitPage2,1495348810,0,32,False
3,1,r0jay8hc,611,csr_2_vcm,SelectInvestment_Review,1495348825,15,32,False
3,1,r0jay8hc,613,csr_2_vcm,Part3_prep,1495348873,48,32,True
3,1,r0jay8hc,614,csr_2_vcm,WaitPage3,1495348877,4,32,False
3,1,r0jay8hc,617,csr_2_vcm,WaitPage,1495348878,1,33,False
3,1,r0jay8hc,624,csr_3_stageT,InitWaitPage,1495348881,3,23,False
3,1,r0jay8hc,625,csr_3_stageT,Instructions,1495349335,454,23,True
3,1,r0jay8hc,626,csr_3_stageT,quiz1,1495349453,118,23,False
3,1,r0jay8hc,627,csr_3_stageT,quiz1_sol,1495349454,1,23,False
3,1,r0jay8hc,628,csr_3_stageT,quiz2,1495349501,47,23,False
3,1,r0jay8hc,629,csr_3_stageT,quiz2_sol,1495349503,2,23,False
3,1,r0jay8hc,631,csr_3_stageT,pregame,1495349536,33,23,False
3,1,r0jay8hc,633,csr_3_stageT,WaitPage_F1,1495349536,0,23,False
3,1,r0jay8hc,634,csr_3_stageT,F_Stage2,1495349603,67,23,False
3,1,r0jay8hc,635,csr_3_stageT,WaitPage_A1,1495349603,0,23,False
